time,MEM_USAGE,CPU_USAGE,PS1_V,TEMP
2023-03-02 11:27:05.116000,25.224683099141902,7.835820895522388,5.435294151306152,30.437000274658203
2023-03-02 11:32:05.493000,25.224683099141902,6.563706563706564,5.435294151306152,30.437000274658203
2023-03-02 11:37:05.845000,35.77189390268682,7.450980392156863,5.435294151306152,30.437000274658203
2023-03-02 12:07:30.592000,25.39505150127386,6.227106227106227,5.409411907196045,30.375
2023-03-02 12:12:30.961000,25.39505150127386,6.25,5.409411907196045,30.375
2023-03-02 12:17:31.329000,25.39505150127386,11.877394636015326,5.409411907196045,30.375
2023-03-02 12:22:31.680000,25.39505150127386,7.6,5.409411907196045,30.375
2023-03-02 12:27:32.027000,25.39505150127386,23.529411764705884,5.409411907196045,30.375
2023-03-02 12:32:32.386000,25.39505150127386,10.756972111553784,5.409411907196045,30.375
2023-03-02 12:37:32.733000,25.39505150127386,27.77777777777778,5.409411907196045,30.375
2023-03-02 12:42:33.082000,25.39505150127386,9.293680297397769,5.409411907196045,30.375
2023-03-02 12:47:33.446000,25.39505150127386,4.014598540145985,5.409411907196045,30.375
2023-03-02 12:52:33.792000,25.39505150127386,5.6,5.409411907196045,30.375
2023-03-02 12:57:34.137000,25.39505150127386,4.779411764705882,5.409411907196045,30.375
2023-03-02 13:02:34.486000,25.39505150127386,11.278195488721805,5.409411907196045,30.375
2023-03-02 13:07:34.835000,25.39505150127386,6.8,5.409411907196045,30.375
2023-03-02 13:12:35.188000,25.39505150127386,5.078125,5.409411907196045,30.375
2023-03-02 13:17:35.551000,25.39505150127386,4.182509505703422,5.409411907196045,30.375
2023-03-02 13:28:06.315000,25.39505150127386,40.54054054054054,5.409411907196045,30.375
2023-03-02 13:33:06.661000,25.39505150127386,3.92156862745098,5.409411907196045,30.375
2023-03-02 13:43:37.453000,25.39505150127386,5.70342205323194,5.409411907196045,30.375
2023-03-02 13:48:37.799000,25.39505150127386,13.307984790874524,5.409411907196045,30.375
2023-03-02 13:53:38.143000,25.39505150127386,40.74074074074074,5.409411907196045,30.375
2023-03-02 13:58:38.504000,25.39505150127386,7.380073800738008,5.409411907196045,30.375
2023-03-02 14:03:38.852000,25.39505150127386,7.364341085271318,5.409411907196045,30.375
2023-03-02 14:08:39.200000,25.39505150127386,4.4,5.409411907196045,30.375
2023-03-02 14:13:39.544000,25.39505150127386,7.569721115537849,5.409411907196045,30.375
2023-03-02 14:18:39.895000,25.39505150127386,4.029304029304029,5.409411907196045,30.375
2023-03-02 14:28:40.625000,25.39505150127386,22.957198443579767,5.409411907196045,30.375
2023-03-02 14:33:40.982000,25.39505150127386,6.545454545454546,5.409411907196045,30.375
2023-03-02 14:38:41.330000,25.39505150127386,2.4,5.409411907196045,30.375
2023-03-02 14:43:41.695000,25.39505150127386,7.171314741035856,5.409411907196045,30.375
2023-03-02 14:45:43.347000,24.83705590897013,79.6875,5.409411907196045,32.0
2023-03-02 14:50:44.502000,24.83705590897013,4.4,5.435294151306152,30.312000274658203
2023-03-02 14:55:44.861000,24.83705590897013,11.764705882352942,5.435294151306152,30.312000274658203
2023-03-02 15:00:45.226000,24.83705590897013,39.163498098859314,5.435294151306152,30.312000274658203
2023-03-02 15:05:45.644000,24.83705590897013,4.562737642585551,5.435294151306152,30.312000274658203
2023-03-02 15:10:45.990000,24.83705590897013,23.846153846153847,5.435294151306152,30.312000274658203
2023-03-02 15:15:46.336000,24.83705590897013,10.18867924528302,5.435294151306152,30.312000274658203
2023-03-02 15:20:46.681000,24.83705590897013,33.71212121212121,5.435294151306152,30.312000274658203
2023-03-02 15:25:47.036000,24.83705590897013,12.648221343873518,5.435294151306152,30.312000274658203
2023-03-02 15:30:47.387000,24.83705590897013,6.0606060606060606,5.435294151306152,30.312000274658203
2023-03-02 15:35:47.738000,24.83705590897013,14.232209737827716,5.435294151306152,30.312000274658203
2023-03-02 15:40:48.083000,35.77189390268682,4.4,5.435294151306152,30.312000274658203
2023-03-02 15:45:48.434000,35.77189390268682,12.4,5.435294151306152,30.312000274658203
2023-03-02 15:50:48.781000,35.77189390268682,10.0,5.435294151306152,30.312000274658203
2023-03-02 15:55:49.161000,35.77189390268682,40.8,5.435294151306152,30.312000274658203
2023-03-02 16:00:49.508000,35.77189390268682,38.059701492537314,5.435294151306152,30.312000274658203
2023-03-02 16:05:49.867000,35.77189390268682,25.984251968503937,5.435294151306152,30.312000274658203
2023-03-02 16:10:50.216000,35.77189390268682,25.27881040892193,5.435294151306152,30.312000274658203
2023-03-02 16:15:50.577000,35.77189390268682,22.709163346613547,5.435294151306152,30.312000274658203
2023-03-02 16:20:50.921000,35.77189390268682,3.474903474903475,5.435294151306152,30.312000274658203
2023-03-02 16:25:51.269000,35.77189390268682,35.2,5.435294151306152,30.312000274658203
2023-03-02 16:30:51.614000,35.77189390268682,10.196078431372548,5.435294151306152,30.312000274658203
2023-03-02 16:35:51.958000,35.77189390268682,11.417322834645669,5.435294151306152,30.312000274658203
2023-03-02 16:40:52.301000,35.77189390268682,6.666666666666667,5.435294151306152,30.312000274658203
2023-03-02 16:45:52.650000,35.77189390268682,12.592592592592592,5.435294151306152,30.312000274658203
2023-03-02 16:50:52.993000,35.77189390268682,27.6,5.435294151306152,30.312000274658203
2023-03-02 16:55:53.339000,35.77189390268682,15.444015444015443,5.435294151306152,30.312000274658203
2023-03-02 17:00:53.702000,35.77189390268682,13.257575757575758,5.435294151306152,30.312000274658203
2023-03-02 17:05:54.055000,35.77189390268682,11.40684410646388,5.435294151306152,30.312000274658203
2023-03-02 17:10:54.399000,35.77189390268682,6.94980694980695,5.435294151306152,30.312000274658203
2023-03-02 17:15:54.759000,35.77189390268682,10.756972111553784,5.435294151306152,30.312000274658203
2023-03-02 17:20:55.111000,35.77189390268682,12.82051282051282,5.435294151306152,30.312000274658203
2023-03-02 17:25:55.479000,35.77189390268682,12.359550561797754,5.435294151306152,30.312000274658203
2023-03-02 17:30:55.827000,35.77189390268682,6.640625,5.435294151306152,30.312000274658203
2023-03-02 17:35:56.172000,35.77189390268682,26.591760299625467,5.435294151306152,30.312000274658203
