time,MEM_USAGE,CPU_USAGE,PS1_V,TEMP
2023-01-30 12:11:56.788000,35.55541662107879,27.34375,5.435294151306152,28.687000274658203
2023-01-30 12:16:57.191000,35.55541662107879,6.367041198501872,5.435294151306152,28.687000274658203
2023-01-30 12:21:57.606000,35.55541662107879,7.142857142857143,5.435294151306152,28.687000274658203
2023-01-30 12:26:58.001000,35.55541662107879,27.30627306273063,5.435294151306152,28.687000274658203
2023-01-30 12:31:58.396000,35.55541662107879,5.639097744360902,5.435294151306152,28.687000274658203
2023-01-30 12:36:58.809000,35.55541662107879,5.494505494505495,5.435294151306152,28.687000274658203
2023-01-30 12:41:59.220000,35.55541662107879,6.666666666666667,5.435294151306152,28.687000274658203
2023-01-30 12:46:59.620000,35.55541662107879,3.4615384615384617,5.435294151306152,28.687000274658203
2023-01-30 12:52:00.016000,35.55541662107879,6.7164179104477615,5.435294151306152,28.687000274658203
2023-01-30 12:57:00.438000,35.55541662107879,10.9375,5.435294151306152,28.687000274658203
2023-01-30 13:02:00.857000,35.55541662107879,11.2,5.435294151306152,28.687000274658203
2023-01-30 13:07:01.264000,35.55541662107879,6.2745098039215685,5.435294151306152,28.687000274658203
2023-01-30 13:12:01.660000,35.55541662107879,14.173228346456693,5.435294151306152,28.687000274658203
2023-01-30 13:17:02.059000,35.55541662107879,10.227272727272728,5.435294151306152,28.687000274658203
2023-01-30 13:22:02.474000,,,,
2023-01-30 13:22:02.505000,35.55541662107879,5.577689243027889,5.435294151306152,28.687000274658203
2023-01-30 13:27:02.900000,35.55541662107879,26.19047619047619,5.435294151306152,28.687000274658203
2023-01-30 13:32:03.296000,35.55541662107879,35.16483516483517,5.435294151306152,28.687000274658203
2023-01-30 13:37:03.744000,35.55541662107879,6.772908366533865,5.435294151306152,28.687000274658203
2023-01-30 13:42:04.139000,35.55541662107879,4.761904761904762,5.435294151306152,28.687000274658203
2023-01-30 13:47:04.547000,35.55541662107879,7.171314741035856,5.435294151306152,28.687000274658203
2023-01-30 13:52:04.947000,35.55541662107879,5.992509363295881,5.435294151306152,28.687000274658203
2023-01-30 13:57:05.343000,35.55541662107879,21.40221402214022,5.435294151306152,28.687000274658203
2023-01-30 14:02:05.783000,35.55541662107879,25.67049808429119,5.435294151306152,28.687000274658203
2023-01-30 14:07:06.192000,35.55541662107879,6.691449814126394,5.435294151306152,28.687000274658203
2023-01-30 14:12:06.599000,35.55541662107879,16.728624535315983,5.435294151306152,28.687000274658203
2023-01-30 14:17:07.009000,35.55541662107879,8.045977011494253,5.435294151306152,28.687000274658203
2023-01-30 14:22:07.425000,35.55541662107879,7.08955223880597,5.435294151306152,28.687000274658203
2023-01-30 14:27:07.843000,35.55541662107879,7.224334600760456,5.435294151306152,28.687000274658203
2023-01-30 14:32:08.252000,35.55541662107879,7.171314741035856,5.435294151306152,28.687000274658203
2023-01-30 14:47:09.550000,35.55541662107879,5.992509363295881,5.435294151306152,28.687000274658203
2023-01-30 14:52:09.955000,35.55541662107879,12.547528517110266,5.435294151306152,28.687000274658203
2023-01-30 14:57:10.350000,35.55541662107879,10.980392156862743,5.435294151306152,28.687000274658203
2023-01-30 15:02:10.764000,35.55541662107879,6.349206349206349,5.435294151306152,28.687000274658203
2023-01-30 15:07:11.168000,35.55541662107879,41.19850187265918,5.435294151306152,28.687000274658203
2023-01-30 15:12:11.561000,35.55541662107879,10.980392156862743,5.435294151306152,28.687000274658203
2023-01-30 15:17:11.952000,35.55541662107879,12.12121212121212,5.435294151306152,28.687000274658203
2023-01-30 15:22:12.398000,35.55541662107879,26.436781609195403,5.435294151306152,28.687000274658203
2023-01-30 15:27:12.792000,35.55541662107879,43.92156862745098,5.435294151306152,28.687000274658203
2023-01-30 15:32:13.199000,35.55541662107879,5.019305019305019,5.435294151306152,28.687000274658203
2023-01-30 15:37:13.623000,35.55541662107879,42.5925925925926,5.435294151306152,28.687000274658203
2023-01-30 15:47:14.462000,35.55541662107879,12.177121771217712,5.435294151306152,28.687000274658203
2023-01-30 15:52:14.870000,35.55541662107879,12.992125984251969,5.435294151306152,28.687000274658203
2023-01-30 15:57:15.277000,35.55541662107879,6.692913385826771,5.435294151306152,28.687000274658203
2023-01-30 16:02:15.689000,35.55541662107879,21.29277566539924,5.435294151306152,28.687000274658203
2023-01-30 16:07:16.085000,35.55541662107879,12.109375,5.435294151306152,28.687000274658203
2023-01-30 16:12:16.501000,35.55541662107879,18.014705882352946,5.435294151306152,28.687000274658203
2023-01-30 16:17:16.912000,35.55541662107879,11.787072243346008,5.435294151306152,28.687000274658203
2023-01-30 16:22:17.326000,35.55541662107879,4.942965779467681,5.435294151306152,28.687000274658203
2023-01-30 16:27:17.738000,35.55541662107879,7.806691449814126,5.435294151306152,28.687000274658203
2023-01-30 16:32:18.132000,35.55541662107879,5.204460966542751,5.435294151306152,28.687000274658203
2023-01-30 16:37:18.537000,35.55541662107879,11.196911196911197,5.435294151306152,28.687000274658203
2023-01-30 16:42:18.951000,35.55541662107879,13.257575757575758,5.435294151306152,28.687000274658203
2023-01-30 16:47:19.363000,35.55541662107879,8.764940239043824,5.435294151306152,28.687000274658203
2023-01-30 16:52:19.756000,35.55541662107879,23.2,5.435294151306152,28.687000274658203
2023-01-30 16:57:20.153000,35.55541662107879,6.719367588932807,5.435294151306152,28.687000274658203
2023-01-30 17:02:20.552000,35.55541662107879,6.273062730627307,5.435294151306152,28.687000274658203
2023-01-30 17:07:20.960000,35.55541662107879,25.84269662921348,5.435294151306152,28.687000274658203
2023-01-30 17:12:21.353000,35.55541662107879,9.689922480620154,5.435294151306152,28.687000274658203
2023-01-30 17:22:22.220000,35.55541662107879,4.4,5.435294151306152,28.687000274658203
2023-01-30 17:27:22.615000,35.55541662107879,10.0,5.435294151306152,28.687000274658203
2023-01-30 17:32:23.026000,35.55541662107879,4.744525547445256,5.435294151306152,28.687000274658203
2023-01-30 17:37:23.440000,35.55541662107879,24.031007751937985,5.435294151306152,28.687000274658203
